row_type,selection_reason,wo_id,trade,p_bh,class_recorded,hat_s,class_corrected,class_true,true_shift,w_star,d_star_bh,release_bh,due_recorded_bh,rank_rule,rank_m0,rank_trade_rule,rank_trade_m0,completion_rule_bh,completion_m0_bh,lateness_rule_bh,lateness_m0_bh,twt_contrib_rule,twt_contrib_m0,delta_twt,behaviour,miscorrected,harmed
order,,W1389,D30,0.208300,2,-0.008520,2.008520,2,0,4.000000,73.885100,49.885100,73.885100,1287,1267,342,342,50.186300,50.244100,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W139,D50,1.902800,4,-0.008520,4.000000,4,0,1.000000,176.525800,5.125800,176.525800,136,136,42,42,7.089700,7.089700,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1390,D20,6.867800,2,0.379003,1.620997,1,2,8.000000,57.912300,49.912300,73.912300,1309,1279,207,183,57.735200,57.168000,0.000000,0.000000,0.000000,0.000000,0.000000,promoted,False,False
order,,W1391,D30,0.265800,4,-0.008520,4.000000,4,0,1.000000,221.370300,49.970300,221.370300,1288,1273,343,344,50.283400,50.415500,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1392,D20,1.224300,2,-0.133752,2.133752,3,-1,2.000000,129.970400,49.970400,73.970400,1308,1281,206,184,52.085200,51.586300,0.000000,0.000000,0.000000,0.000000,0.000000,demoted,False,False
order,,W1393,D50,3.502500,4,-0.008520,4.000000,4,-1,1.000000,221.379700,49.979700,221.379700,1537,1505,466,466,63.518200,64.044600,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1394,D90,3.350200,4,-0.008520,4.000000,2,2,4.000000,74.092800,50.092800,221.492800,1290,1271,75,75,53.443000,53.443000,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1395,E20,3.947600,4,-0.008520,4.000000,4,-1,1.000000,221.497900,50.097900,221.497900,1678,1630,16,16,70.930500,70.930500,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1396,D30,7.992100,4,-0.008520,4.000000,4,0,1.000000,221.507400,50.107400,221.507400,1904,1873,485,485,85.503900,85.423000,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1397,C10,0.993500,4,-0.008520,4.000000,4,0,1.000000,221.561800,50.161800,221.561800,1292,1274,62,62,51.155300,51.155300,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1398,D50,1.430400,4,-0.008520,4.000000,4,-1,1.000000,221.658300,50.258300,221.658300,1473,1426,446,446,58.976100,58.866300,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1399,D50,7.208200,4,-0.033330,4.000000,4,-1,1.000000,221.675400,50.275400,221.675400,1591,1539,476,476,69.914300,69.519100,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W14,E20,6.074100,4,-0.008520,4.000000,4,-1,1.000000,171.818000,0.418000,171.818000,15,15,1,1,6.492100,6.492100,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W140,D90,0.721100,4,-0.008520,4.000000,2,2,4.000000,29.157900,5.157900,176.557900,135,135,4,4,5.879000,5.879000,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1400,D50,1.712300,4,-0.008520,4.000000,4,-1,1.000000,221.700200,50.300200,221.700200,1487,1457,451,455,59.856000,60.578600,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1401,C10,3.133900,4,-0.008520,4.000000,4,0,1.000000,221.744800,50.344800,221.744800,1298,1280,63,63,53.478700,53.478700,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1402,D30,5.313700,4,-0.008520,4.000000,4,0,1.000000,221.799600,50.399600,221.799600,1836,1802,463,463,79.883100,79.658600,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1403,C10,6.738000,2,-0.008520,2.008520,2,0,4.000000,74.519100,50.519100,74.519100,1313,1298,64,64,57.893300,57.893300,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1404,D30,12.197800,4,-0.008520,4.000000,4,-1,1.000000,221.941200,50.541200,221.941200,1940,1918,496,496,91.203900,91.274000,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1405,D50,0.640700,4,-0.008520,4.000000,4,-1,1.000000,222.007700,50.607700,222.007700,1405,1369,419,418,55.604300,55.176500,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1406,D20,2.505500,4,-0.296888,4.000000,4,-2,1.000000,222.017400,50.617400,222.017400,1338,2060,214,292,54.590700,87.787900,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1407,D20,0.994200,2,-0.135074,2.135074,3,-1,2.000000,130.726800,50.726800,74.726800,1306,1292,205,185,51.832600,51.793400,0.000000,0.000000,0.000000,0.000000,0.000000,demoted,False,False
order,,W1408,D50,2.665600,4,-0.008520,4.000000,4,-1,1.000000,222.128900,50.728900,222.128900,1558,1522,469,471,63.605800,64.200200,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1409,D30,3.477000,4,-0.008520,4.000000,4,0,1.000000,222.149000,50.749000,222.149000,1734,1685,441,441,73.110500,73.097500,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W141,D30,2.301100,4,-0.008520,4.000000,4,0,1.000000,176.676600,5.276600,176.676600,138,138,41,41,7.577700,7.577700,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1410,D90,0.641400,4,-0.008520,4.000000,2,2,4.000000,74.869400,50.869400,222.269400,1310,1294,76,76,51.510800,51.510800,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1411,D50,0.573900,4,-0.008520,4.000000,4,-1,1.000000,222.280400,50.880400,222.280400,1402,1359,416,415,55.417300,54.535800,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1412,D50,0.815700,4,-0.008520,4.000000,4,-1,1.000000,222.433500,51.033500,222.433500,1419,1378,425,425,56.400700,55.878600,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1413,D50,0.286900,4,-0.008520,4.000000,4,-1,1.000000,222.452200,51.052200,222.452200,1337,1315,394,397,52.358100,52.178700,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1414,D30,4.222300,4,-0.008520,4.000000,4,0,1.000000,222.474200,51.074200,222.474200,1813,1771,455,454,77.794100,77.379900,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1415,D20,0.801300,4,-0.136307,4.000000,4,-1,1.000000,222.499300,51.099300,222.499300,1316,2048,209,289,52.056200,85.360600,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1416,D30,0.283300,4,-0.008520,4.000000,4,0,1.000000,222.528400,51.128400,222.528400,1317,1302,355,355,51.577600,51.618300,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1417,D50,0.599400,3,-0.008520,3.008520,4,-1,1.000000,222.569500,51.169500,131.169500,1318,1299,387,394,51.921100,51.834700,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1418,C10,3.259600,4,-0.008520,4.000000,4,0,1.000000,222.575000,51.175000,222.575000,1459,1416,68,68,60.216400,60.216400,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1419,D40,0.129600,4,-0.008520,4.000000,3,1,2.000000,131.239700,51.239700,222.639700,1315,1300,68,68,51.369300,51.369300,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W142,D50,5.467900,4,-0.008520,4.000000,4,0,1.000000,176.699400,5.299400,176.699400,264,264,89,89,15.481800,15.481800,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1420,D30,3.235800,4,-0.008520,4.000000,4,0,1.000000,222.691500,51.291500,222.691500,1752,1707,445,445,73.779900,73.719900,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1421,D40,0.764200,4,-0.008520,4.000000,3,1,2.000000,131.353100,51.353100,222.753100,1319,1303,69,69,52.117300,52.117300,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1422,D50,7.616200,2,-0.031211,2.031211,3,-1,2.000000,131.363100,51.363100,75.363100,1323,1305,388,395,59.211800,59.189900,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1423,C10,1.896800,4,-0.008520,4.000000,4,0,1.000000,222.823500,51.423500,222.823500,1387,1362,66,66,56.164000,56.164000,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1424,D30,3.724900,4,-0.008520,4.000000,4,0,1.000000,222.843900,51.443900,222.843900,1797,1753,449,449,76.522800,76.133800,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1425,D20,6.126500,3,0.379003,2.620997,1,2,8.000000,59.522400,51.522400,131.522400,1325,1306,211,187,57.792700,57.712800,0.000000,0.000000,0.000000,0.000000,0.000000,promoted,False,False
order,,W1426,D30,0.562100,4,-0.008520,4.000000,4,0,1.000000,222.980800,51.580800,222.980800,1344,1307,361,357,52.913900,52.180400,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1427,D50,0.254300,4,-0.008520,4.000000,4,-1,1.000000,223.006100,51.606100,223.006100,1334,1320,393,398,52.235700,52.342900,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1428,D30,0.767500,4,-0.008520,4.000000,4,0,1.000000,223.017700,51.617700,223.017700,1345,1308,362,358,53.123200,52.425000,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1429,D20,1.348100,2,-0.133096,2.133096,3,-1,2.000000,131.618600,51.618600,75.618600,1324,1312,210,188,52.981500,53.141500,0.000000,0.000000,0.000000,0.000000,0.000000,demoted,False,False
order,,W143,D50,3.147900,4,-0.008520,4.000000,4,0,1.000000,176.718900,5.318900,176.718900,232,232,75,75,11.894500,11.894500,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1430,D30,1.380900,4,-0.008520,4.000000,4,0,1.000000,223.052100,51.652100,223.052100,1349,1311,363,359,53.916300,53.121100,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1431,D50,3.815300,4,-0.008520,4.000000,4,-1,1.000000,223.114600,51.714600,223.114600,1612,1565,483,484,67.528700,67.859900,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1432,D90,4.504200,4,-0.008520,4.000000,2,2,4.000000,75.734400,51.734400,223.134400,1326,1309,77,77,56.238600,56.238600,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1433,D90,1.737600,4,-0.008520,4.000000,2,2,4.000000,75.735900,51.735900,223.135900,1327,1310,78,78,53.473500,53.473500,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1434,D30,0.390100,4,-0.008520,4.000000,4,0,1.000000,223.189900,51.789900,223.189900,1333,1316,359,360,52.355700,52.288900,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1435,D30,0.411700,4,-0.008520,4.000000,4,0,1.000000,223.212500,51.812500,223.212500,1342,1317,360,361,52.713000,52.364400,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1436,D50,17.355700,4,-0.008520,4.000000,4,-2,1.000000,223.307600,51.907600,223.307600,1515,1464,459,457,76.752000,76.545600,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1437,MISC,8.350200,4,-0.180908,4.000000,3,1,2.000000,131.983600,51.983600,223.383600,1335,1319,18,18,60.333800,60.333800,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1438,D50,4.256400,4,-0.038060,4.000000,4,-1,1.000000,223.387300,51.987300,223.387300,1622,1569,487,486,68.635700,68.486700,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1439,D20,7.528800,1,0.385136,1.000000,1,2,8.000000,60.145500,52.145500,60.145500,1340,1334,215,191,59.733900,60.177300,0.000000,0.031800,0.000000,0.254400,0.254400,unchanged,False,True
order,,W144,C10,0.575100,4,-0.008520,4.000000,4,0,1.000000,176.777900,5.377900,176.777900,163,163,6,6,6.910000,6.910000,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1440,D30,5.219100,4,-0.008520,4.000000,4,0,1.000000,223.582600,52.182600,223.582600,1887,1850,481,479,82.187900,81.681400,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1441,D50,1.387300,4,-0.008520,4.000000,4,-1,1.000000,223.584000,52.184000,223.584000,1533,1480,463,463,61.243300,61.072200,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1442,E10,0.839500,4,-0.008520,4.000000,3,1,2.000000,132.192500,52.192500,223.592500,1339,1326,49,49,53.032000,53.032000,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1443,D50,0.379300,4,-0.008520,4.000000,4,-1,1.000000,223.611900,52.211900,223.611900,1385,1352,412,411,54.558700,53.961900,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1444,D30,10.584600,4,-0.008520,4.000000,4,-1,1.000000,223.650400,52.250400,223.650400,1987,1961,511,511,91.136000,91.162700,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1445,D20,7.050800,2,0.379003,1.620997,1,2,8.000000,60.288400,52.288400,76.288400,1352,1342,216,192,59.687900,60.192300,0.000000,0.000000,0.000000,0.000000,0.000000,promoted,False,False
order,,W1446,D30,3.382600,4,-0.008520,4.000000,4,0,1.000000,223.742700,52.342700,223.742700,1809,1763,453,452,76.790800,76.224600,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1447,D10,0.982800,4,-0.008520,4.000000,4,0,1.000000,223.770600,52.370600,223.770600,1347,1332,20,20,53.353400,53.353400,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1448,C10,0.788500,2,-0.008520,2.008520,2,0,4.000000,76.450900,52.450900,76.450900,1368,1348,65,65,54.267200,54.267200,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1449,D20,6.579600,4,0.379003,3.620997,2,2,4.000000,76.471300,52.471300,223.871300,1737,1437,281,197,76.261700,64.625300,0.000000,0.000000,0.000000,0.000000,0.000000,promoted,False,False
order,,W145,D50,1.707800,4,-0.008520,4.000000,4,0,1.000000,176.780300,5.380300,176.780300,186,186,58,58,8.708500,8.708500,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1450,D30,0.886500,4,-0.008520,4.000000,4,0,1.000000,223.968900,52.568900,223.968900,1353,1341,364,369,53.599500,54.007600,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1451,D50,0.780600,4,-0.008520,4.000000,4,-1,1.000000,223.979100,52.579100,223.979100,1450,1389,437,430,57.291200,56.469400,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1452,D50,1.109400,4,-0.008520,4.000000,4,-1,1.000000,224.015400,52.615400,224.015400,1488,1476,452,461,59.272700,60.647300,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1453,D30,1.852900,4,-0.008520,4.000000,4,0,1.000000,224.074300,52.674300,224.074300,1411,1514,378,409,57.117200,62.788500,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1454,D30,1.520400,4,-0.008520,4.000000,4,0,1.000000,224.109700,52.709700,224.109700,1357,1360,365,372,54.434300,55.528000,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1455,D20,1.471700,4,-0.132474,4.000000,4,-1,1.000000,224.143700,52.743700,224.143700,1360,2063,217,293,54.453200,86.832300,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1456,D50,0.583500,4,-0.008520,4.000000,4,-1,1.000000,224.152100,52.752100,224.152100,1416,1377,424,424,56.073200,55.618000,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1457,D30,2.268100,4,-0.008520,4.000000,4,0,1.000000,224.182500,52.782500,224.182500,1683,1638,431,431,69.454500,69.620500,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1458,C10,1.794200,4,-0.008520,4.000000,4,0,1.000000,224.204900,52.804900,224.204900,1480,1436,69,69,59.687500,59.687500,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1459,D40,1.280900,4,-0.008520,4.000000,3,1,2.000000,132.806200,52.806200,224.206200,1355,1336,70,70,54.087100,54.087100,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W146,C30,4.134200,4,-0.223303,4.000000,3,1,2.000000,85.398400,5.398400,176.798400,140,140,4,4,9.532600,9.532600,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1460,D50,1.405900,4,-0.008520,4.000000,4,-1,1.000000,224.214200,52.814200,224.214200,1566,1506,472,467,62.680200,61.984500,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1461,D30,3.776500,2,-0.008520,2.008520,2,0,4.000000,76.919900,52.919900,76.919900,1361,1340,366,368,56.780300,56.757800,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1462,D20,2.009800,2,-0.168748,2.168748,4,-2,1.000000,224.488100,53.088100,77.088100,1363,1400,218,194,55.160300,58.045700,0.000000,0.000000,0.000000,0.000000,0.000000,demoted,False,False
order,,W1463,D30,1.352800,4,-0.008520,4.000000,4,0,1.000000,224.506800,53.106800,224.506800,1362,1353,367,371,54.476000,54.950300,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1464,D30,5.789800,4,-0.008520,4.000000,4,0,1.000000,224.518100,53.118100,224.518100,1922,1894,492,492,84.014000,84.019200,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1465,D30,0.172500,4,-0.008520,4.000000,4,0,1.000000,224.634300,53.234300,224.634300,1370,1345,368,370,53.772000,53.597500,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1466,D50,3.049800,4,-0.008520,4.000000,4,-1,1.000000,224.705500,53.305500,224.705500,1633,1581,489,489,67.916400,67.844200,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1467,D50,0.757300,4,-0.008520,4.000000,4,-1,1.000000,224.713700,53.313700,224.713700,1455,1410,439,439,57.393200,57.351700,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1468,D50,1.071900,2,-0.008520,2.008520,3,-1,2.000000,133.378600,53.378600,77.378600,1367,1347,405,408,54.511700,54.509200,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1469,D50,1.044300,4,-0.008520,4.000000,4,-1,1.000000,224.813400,53.413400,224.813400,1535,1502,465,465,61.010600,61.534600,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W147,D30,0.841600,2,-0.008520,2.008520,2,0,4.000000,29.410400,5.410400,29.410400,141,141,42,42,6.252000,6.252000,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1470,D40,2.081600,4,-0.008520,4.000000,3,1,2.000000,133.420100,53.420100,224.820100,1365,1344,71,71,55.501700,55.501700,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1471,B20,6.599300,4,0.265261,3.734739,4,-2,1.000000,224.829000,53.429000,224.829000,1366,1346,15,15,60.028300,60.028300,0.000000,0.000000,0.000000,0.000000,0.000000,promoted,True,False
order,,W1472,D20,5.218200,4,0.379003,3.620997,2,2,4.000000,77.481200,53.481200,224.881200,1776,1439,286,198,77.009900,63.300800,0.000000,0.000000,0.000000,0.000000,0.000000,promoted,False,False
order,,W1473,E10,0.545400,4,-0.008520,4.000000,3,1,2.000000,133.485800,53.485800,224.885800,1369,1349,50,50,54.031200,54.031200,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1474,D30,1.984000,4,-0.008520,4.000000,4,0,1.000000,224.960500,53.560500,224.960500,1655,1614,426,426,67.917900,68.178500,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1475,D20,1.692800,4,-0.131437,4.000000,4,-1,1.000000,225.034200,53.634200,225.034200,1375,2081,220,297,55.461400,88.122200,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1476,D30,2.012500,4,-0.008520,4.000000,4,0,1.000000,225.034700,53.634700,225.034700,1657,1637,427,430,67.996300,69.212500,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1477,D30,2.402400,4,-0.008520,4.000000,4,0,1.000000,225.090000,53.690000,225.090000,1701,1675,436,438,70.544100,71.557600,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
